Intensity	Wavelength
1.598945670862389669e-29	2.131730000000000018e+02
6.160216410693338972e-32	2.131750000000000114e+02
5.385920816632923993e-30	2.131769999999999925e+02
8.551564358969743664e-31	2.131769999999999925e+02
9.709783856780628557e-33	2.131879999999999882e+02
1.991290809917241454e-31	2.131889999999999930e+02
2.424928931646988405e-31	2.131930000000000121e+02
7.301236486951791447e-32	2.132030000000000030e+02
3.778720505455985366e-29	2.132079999999999984e+02
6.878512382076755334e-31	2.132139999999999986e+02
1.699046090402614660e-30	2.132150000000000034e+02
1.284744513555617767e-27	2.132160000000000082e+02
4.330538044606503471e-31	2.132290000000000134e+02
3.261743548911860672e-32	2.132319999999999993e+02
1.162349281758454651e-31	2.132560000000000002e+02
1.585126361592633343e-30	2.132669999999999959e+02
7.611724007561783274e-31	2.132700000000000102e+02
1.919954514809369159e-31	2.132800000000000011e+02
1.204071074462881932e-30	2.132849999999999966e+02
7.328899354657531360e-31	2.132849999999999966e+02
1.275117802889881280e-29	2.132899999999999920e+02
9.722638136311595433e-32	2.132949999999999875e+02
1.119595983440076312e-32	2.133060000000000116e+02
3.542104158130396283e-28	2.133160000000000025e+02
1.241104497328622351e-29	2.133249999999999886e+02
8.261442211702219546e-31	2.133249999999999886e+02
2.249875735775890584e-32	2.133369999999999891e+02
7.222204725283816415e-32	2.133389999999999986e+02
3.725278638550162557e-30	2.133410000000000082e+02
2.285615709250321128e-31	2.133449999999999989e+02
1.251195073000401668e-27	2.133600000000000136e+02
3.588804269525836560e-30	2.133629999999999995e+02
1.616810862677872024e-32	2.133689999999999998e+02
2.330930800406054445e-30	2.133779999999999859e+02
1.908201052218130019e-32	2.133830000000000098e+02
4.557999500137459473e-31	2.133880000000000052e+02
8.994796719300729742e-29	2.133880000000000052e+02
1.077354359716568590e-30	2.133880000000000052e+02
2.935034549912032772e-32	2.133930000000000007e+02
5.637510683802138969e-30	2.133950000000000102e+02
2.812836535188262721e-30	2.133969999999999914e+02
2.022204168373732680e-32	2.134089999999999918e+02
1.135510765084302869e-30	2.134209999999999923e+02
8.893374172577072340e-32	2.134300000000000068e+02
2.190371430750803516e-30	2.134370000000000118e+02
9.587839445816553641e-33	2.134449999999999932e+02
5.415233935509107725e-31	2.134530000000000030e+02
3.086189949640175285e-33	2.134569999999999936e+02
3.713695801056518895e-30	2.134600000000000080e+02
3.242326103563681818e-31	2.134809999999999945e+02
1.036493093379386918e-30	2.134809999999999945e+02
2.370151115244311007e-30	2.134830000000000041e+02
1.870589009123893336e-30	2.134869999999999948e+02
5.422631336968370064e-32	2.134979999999999905e+02
1.743138511280709182e-30	2.134979999999999905e+02
2.264748186050748499e-31	2.135029999999999859e+02
5.811143654255494212e-32	2.135039999999999907e+02
2.810974113071345717e-32	2.135060000000000002e+02
9.690553712120697445e-31	2.135089999999999861e+02
3.390036587967314032e-31	2.135099999999999909e+02
4.565120164927699453e-28	2.135130000000000052e+02
4.617263818954287882e-31	2.135159999999999911e+02
1.051501363304549644e-30	2.135169999999999959e+02
9.788172613951937652e-32	2.135169999999999959e+02
6.445928883616222595e-31	2.135200000000000102e+02
9.408809298948908797e-31	2.135269999999999868e+02
3.382715329633769015e-32	2.135279999999999916e+02
2.657050813299583338e-30	2.135370000000000061e+02
1.044281039472438139e-30	2.135509999999999877e+02
1.533843051946843061e-34	2.135529999999999973e+02
2.005131130200852685e-31	2.135560000000000116e+02
2.370324536767525543e-30	2.135569999999999879e+02
5.052361268890294790e-30	2.135600000000000023e+02
4.349628939832189248e-31	2.135639999999999930e+02
2.575382738441546895e-31	2.135670000000000073e+02
1.690054199959764077e-32	2.135759999999999934e+02
2.125822095109211588e-28	2.135800000000000125e+02
8.755699767061805485e-33	2.135860000000000127e+02
8.129278922324850548e-31	2.135910000000000082e+02
1.814685868864556959e-30	2.135920000000000130e+02
3.711517504899955734e-32	2.135939999999999941e+02
5.867187077585321291e-32	2.135989999999999895e+02
2.941182946055467566e-31	2.136009999999999991e+02
5.471731416656364885e-31	2.136020000000000039e+02
3.111388768279594268e-31	2.136040000000000134e+02
1.026054544605391254e-31	2.136090000000000089e+02
2.071557872868739356e-33	2.136140000000000043e+02
4.158062048575267887e-32	2.136189999999999998e+02
8.353297076885127581e-31	2.136200000000000045e+02
7.521224016504854742e-32	2.136210000000000093e+02
1.278287982986460641e-32	2.136220000000000141e+02
8.409306675968040773e-28	2.136260000000000048e+02
4.027480933309828599e-31	2.136289999999999907e+02
3.638685434668975498e-30	2.136349999999999909e+02
2.105344315176381716e-31	2.136370000000000005e+02
1.851213482318471355e-30	2.136380000000000052e+02
2.313740811650454497e-28	2.136399999999999864e+02
4.638353016047210470e-31	2.136459999999999866e+02
2.049909278651412169e-33	2.136469999999999914e+02
1.200294781507602143e-29	2.136469999999999914e+02
1.051740420367372292e-31	2.136479999999999961e+02
6.837355757902063675e-31	2.136500000000000057e+02
5.064279695930591989e-31	2.136500000000000057e+02
4.227813256553330330e-33	2.136649999999999920e+02
1.489133538869205937e-31	2.136659999999999968e+02
7.943412959258882767e-33	2.136690000000000111e+02
5.320991828923484864e-32	2.136759999999999877e+02
4.369176621234309781e-33	2.136899999999999977e+02
9.182182950461731920e-31	2.137030000000000030e+02
1.963549348842568139e-32	2.137059999999999889e+02
9.028182255566370293e-32	2.137090000000000032e+02
1.417945253353131522e-31	2.137110000000000127e+02
6.018974072038745872e-30	2.137160000000000082e+02
5.932523143040660575e-30	2.137189999999999941e+02
2.558845150822829133e-29	2.137230000000000132e+02
3.332467405757386785e-32	2.137280000000000086e+02
2.583394781760131883e-31	2.137330000000000041e+02
9.459615847963485730e-32	2.137369999999999948e+02
1.161750501258284602e-28	2.137460000000000093e+02
4.250099218704336467e-33	2.137599999999999909e+02
1.670572245528133041e-31	2.137599999999999909e+02
1.368235987263279130e-31	2.137680000000000007e+02
1.829028619641647854e-32	2.137779999999999916e+02
1.731166042889350595e-32	2.137829999999999870e+02
4.220256838975645009e-30	2.137870000000000061e+02
2.805899451456134211e-33	2.137940000000000111e+02
1.462268543127023724e-29	2.137969999999999970e+02
5.775548650485465708e-31	2.138000000000000114e+02
1.981466299105106496e-31	2.138009999999999877e+02
4.792277445553360683e-32	2.138019999999999925e+02
1.554491908630688525e-29	2.138050000000000068e+02
6.427832803526470061e-33	2.138060000000000116e+02
2.001723260342478844e-31	2.138069999999999879e+02
4.541908929272486967e-31	2.138110000000000070e+02
7.095478258619404734e-31	2.138139999999999930e+02
1.646690496260552771e-29	2.138160000000000025e+02
6.072670306484850468e-33	2.138180000000000121e+02
4.324398627045798940e-34	2.138290000000000077e+02
4.389702442374888049e-32	2.138470000000000084e+02
1.105742450689305657e-32	2.138559999999999945e+02
8.484840455914971303e-31	2.138629999999999995e+02
3.455664484077063855e-31	2.138629999999999995e+02
2.108369242557643877e-30	2.138640000000000043e+02
2.842902349460755422e-31	2.138689999999999998e+02
2.329958085046249777e-32	2.138729999999999905e+02
9.276345404227216637e-32	2.138810000000000002e+02
2.083190771180295363e-32	2.138810000000000002e+02
9.127440862814417103e-31	2.138820000000000050e+02
1.105227287101132741e-29	2.138950000000000102e+02
2.084524108662408408e-30	2.138969999999999914e+02
3.737835094863648503e-30	2.139019999999999868e+02
1.184026204444777446e-31	2.139089999999999918e+02
3.095341581182901486e-31	2.139099999999999966e+02
3.527056385727529832e-30	2.139110000000000014e+02
1.635913981067284271e-31	2.139159999999999968e+02
1.753395113000801682e-32	2.139230000000000018e+02
5.636396167106860476e-31	2.139329999999999927e+02
7.251974977101345469e-32	2.139420000000000073e+02
5.478902184701996388e-32	2.139420000000000073e+02
4.622986542382227563e-31	2.139470000000000027e+02
7.281441100675061297e-33	2.139480000000000075e+02
1.294120401486317338e-31	2.139569999999999936e+02
2.837174392514311527e-30	2.139610000000000127e+02
3.536113761737052821e-30	2.139610000000000127e+02
1.492349033263344352e-30	2.139679999999999893e+02
2.691315524533093946e-30	2.139720000000000084e+02
9.127522673826518389e-30	2.139730000000000132e+02
5.899900516103062909e-32	2.139790000000000134e+02
1.396187968170064701e-30	2.139819999999999993e+02
2.687735075322277056e-32	2.139869999999999948e+02
1.626617582390155125e-30	2.139900000000000091e+02
6.898011458555102993e-32	2.139970000000000141e+02
2.892641769164474193e-29	2.140159999999999911e+02
3.729368395533528995e-33	2.140209999999999866e+02
6.284788429854465615e-32	2.140240000000000009e+02
2.540255266527600967e-33	2.140260000000000105e+02
4.663175574922668933e-32	2.140349999999999966e+02
3.775450305506737983e-32	2.140389999999999873e+02
2.157052702015404562e-33	2.140490000000000066e+02
5.267048520181945081e-33	2.140529999999999973e+02
1.143896033765690645e-30	2.140579999999999927e+02
1.251583821711754594e-29	2.140639999999999930e+02
7.849870932058186125e-33	2.140699999999999932e+02
2.802540421744227164e-32	2.140829999999999984e+02
7.354251340739912131e-32	2.140939999999999941e+02
4.643827068362666549e-32	2.140989999999999895e+02
2.433644242554376679e-31	2.141020000000000039e+02
5.199802760413400523e-30	2.141020000000000039e+02
8.386380063170532982e-34	2.141150000000000091e+02
9.623311505737553615e-31	2.141189999999999998e+02
6.626834731364672854e-29	2.141250000000000000e+02
1.704132954105304004e-31	2.141430000000000007e+02
1.838925534273445753e-32	2.141450000000000102e+02
1.066605986371229644e-30	2.141519999999999868e+02
1.261190566071144785e-32	2.141560000000000059e+02
2.099540707382156336e-30	2.141819999999999879e+02
3.002939644852482768e-31	2.141829999999999927e+02
2.710551797147836043e-30	2.141879999999999882e+02
7.280427624033381993e-30	2.141879999999999882e+02
1.314833833616729454e-31	2.141899999999999977e+02
1.521088121840962368e-28	2.141970000000000027e+02
9.966799600237649906e-33	2.141980000000000075e+02
2.822326651236956415e-33	2.142079999999999984e+02
7.779626417778989731e-31	2.142100000000000080e+02
3.770328001325694760e-32	2.142119999999999891e+02
7.940534799672848935e-31	2.142160000000000082e+02
5.364560021652504256e-28	2.142170000000000130e+02
4.449598413319295831e-31	2.142230000000000132e+02
4.475164425967563382e-31	2.142230000000000132e+02
4.978079312247057899e-31	2.142340000000000089e+02
1.952605951738804240e-32	2.142390000000000043e+02
1.138748121941657175e-30	2.142400000000000091e+02
2.930165947628310687e-32	2.142470000000000141e+02
5.471015838797199687e-31	2.142470000000000141e+02
7.791715871133475836e-34	2.142539999999999907e+02
4.525294412317459151e-31	2.142580000000000098e+02
1.741146085722899590e-31	2.142599999999999909e+02
3.515925240530526698e-31	2.142609999999999957e+02
1.708103612024246018e-29	2.142680000000000007e+02
1.133496695442102222e-32	2.142709999999999866e+02
2.340707690371510706e-30	2.142719999999999914e+02
1.562805074909857758e-33	2.142719999999999914e+02
1.059929297206273527e-30	2.142719999999999914e+02
4.174985046321727773e-30	2.142849999999999966e+02
4.287427715045310468e-31	2.142940000000000111e+02
1.259753542885840616e-30	2.143129999999999882e+02
2.602400178958113795e-30	2.143199999999999932e+02
1.309943585965470689e-30	2.143309999999999889e+02
4.771377476750328723e-32	2.143309999999999889e+02
7.359013537709786626e-31	2.143439999999999941e+02
9.647485196618151195e-31	2.143439999999999941e+02
9.556731647660673437e-31	2.143540000000000134e+02
3.460794281116555980e-31	2.143650000000000091e+02
1.468522650702759850e-30	2.143669999999999902e+02
2.164373201198704830e-31	2.143679999999999950e+02
3.734607015295417465e-30	2.143689999999999998e+02
1.720266172743262210e-29	2.143710000000000093e+02
9.459910231617325037e-32	2.143760000000000048e+02
3.611411020583173356e-33	2.143830000000000098e+02
1.242962696464697026e-32	2.143890000000000100e+02
3.285812539911521204e-27	2.143909999999999911e+02
1.542102697292940245e-31	2.143959999999999866e+02
6.125301636831851542e-28	2.144019999999999868e+02
5.924501840528038938e-31	2.144149999999999920e+02
1.370785930575618599e-30	2.144170000000000016e+02
9.035446219506831027e-32	2.144240000000000066e+02
4.759690246894209474e-30	2.144279999999999973e+02
6.819486323510480799e-32	2.144310000000000116e+02
1.405084577442791748e-31	2.144430000000000121e+02
2.042223336172528651e-31	2.144449999999999932e+02
3.980605647850744684e-30	2.144530000000000030e+02
2.997127582446592892e-31	2.144569999999999936e+02
5.225284212942414792e-32	2.144579999999999984e+02
7.474694436181969517e-28	2.144739999999999895e+02
4.548622807991953169e-32	2.144790000000000134e+02
1.138167462206303957e-32	2.145060000000000002e+02
2.163946658007645161e-29	2.145109999999999957e+02
1.450454439650246501e-30	2.145159999999999911e+02
6.401647113991599510e-33	2.145329999999999870e+02
2.131044971263928184e-32	2.145349999999999966e+02
1.678219433765549370e-29	2.145380000000000109e+02
9.621325824452159608e-30	2.145380000000000109e+02
1.023126035624868305e-30	2.145389999999999873e+02
2.113334309909540573e-31	2.145409999999999968e+02
3.664212056515431147e-31	2.145709999999999980e+02
1.543229697296873127e-31	2.145720000000000027e+02
8.715004040765831684e-29	2.145790000000000077e+02
8.264395801386172866e-31	2.145840000000000032e+02
1.130043904859259062e-32	2.145910000000000082e+02
2.660296174054131089e-31	2.145920000000000130e+02
7.056111465694218805e-33	2.145920000000000130e+02
7.127900621899367249e-32	2.145970000000000084e+02
3.960069234490124503e-30	2.146080000000000041e+02
1.375354045468020870e-31	2.146129999999999995e+02
3.458696628642087516e-32	2.146250000000000000e+02
6.645393424725655318e-32	2.146299999999999955e+02
5.081192939655306611e-31	2.146299999999999955e+02
1.729373718723917645e-32	2.146310000000000002e+02
5.554026113713126789e-32	2.146430000000000007e+02
2.206917431800111702e-30	2.146490000000000009e+02
2.629601040466187204e-33	2.146560000000000059e+02
2.159559803738636414e-31	2.146620000000000061e+02
1.614232390312510447e-30	2.146699999999999875e+02
5.805689235749824961e-27	2.146709999999999923e+02
3.320836658001643784e-31	2.146740000000000066e+02
6.451953056957137288e-31	2.146899999999999977e+02
9.596819871860335918e-31	2.147050000000000125e+02
1.167049916097113107e-30	2.147059999999999889e+02
9.844203633569715153e-31	2.147150000000000034e+02
1.195043903538511694e-30	2.147230000000000132e+02
8.149344930219349006e-31	2.147259999999999991e+02
7.175925442800370581e-29	2.147340000000000089e+02
1.415387845500571645e-30	2.147400000000000091e+02
4.059756254668561694e-33	2.147419999999999902e+02
7.434925006021210456e-31	2.147439999999999998e+02
3.686642716016181901e-32	2.147510000000000048e+02
2.811668291158857791e-29	2.147549999999999955e+02
4.269376068469729064e-30	2.147570000000000050e+02
9.229523801152581563e-32	2.147589999999999861e+02
1.259254672974551197e-30	2.147690000000000055e+02
6.814582209922716399e-32	2.147690000000000055e+02
2.035965968642974766e-29	2.147709999999999866e+02
6.753744236127007885e-31	2.147750000000000057e+02
1.447223646442267056e-30	2.147789999999999964e+02
1.446776207077813305e-32	2.147820000000000107e+02
4.057809835570371377e-30	2.147860000000000014e+02
3.970876069086643330e-32	2.147880000000000109e+02
1.272937676927527180e-30	2.147949999999999875e+02
3.063421410333433568e-31	2.148000000000000114e+02
1.518618680131382645e-30	2.148060000000000116e+02
3.716408725620613257e-30	2.148089999999999975e+02
2.092292934306096957e-32	2.148110000000000070e+02
1.146215586482952668e-31	2.148149999999999977e+02
7.475756844454846796e-31	2.148180000000000121e+02
3.050124673195556198e-31	2.148249999999999886e+02
7.994534942143953779e-31	2.148259999999999934e+02
2.175281017258942432e-28	2.148309999999999889e+02
1.410788513949799863e-30	2.148449999999999989e+02
